winner,moves
black,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 Bg4 h3 Bxf3 Qxf3 e6 Bd2 Nf6 Bc4 Qc7 O-O Bd6 Bg5 Nbd7 Rfe1 O-O Ne4 Nxe4 Qxe4 g6 Bh6 Rfe8 Qf3 Bf8 Bf4 Bd6 Bh6 Bf8 Bxf8 Rxf8 Rad1 Rad8 h4 h5 g4 hxg4 Qxg4 Nf6 Qg5 Kg7 Re3 Rh8 Rf3 Qe7 c3 Rh5 Qf4 Nd5 Bxd5 Rdxd5 Rh3 Rdf5 Qg4 Qf6 Rd2 Rf4 Qe2 Rfxh4 Rxh4 Qxh4 Qf3 Qg5+
black,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 O-O h6 a3 O-O b4 Bd4 Bb2 Bxc3 Bxc3 Nxe4 Bxe5 d5 Bb3 a5 d3 Ng5 h3 Nxf3+ Qxf3 Nxe5 Qxd5 Qxd5 Bxd5 Rd8 Bb3 axb4 axb4 Rxa1 Rxa1 Nc6 b5 Nd4 Bc4 Nxc2 Rc1 Nd4 Kf1 b6 Ra1 Bd7 Ra7 Nxb5 Bxb5 Bxb5 Rxc7 Kf8 Rb7 Bxd3+ Ke1 b5
black,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Bd3 Nc6 O-O Bg4 c3 e6 h3 Bh5 Bg5 Be7 Nbd2 a6 Qc2 Rc8 g4 Bg6 Nb3 Nb4 Qd2 Nxd3 Ne5 Nxe5 dxe5 Ne4 Bxe7 Nxd2 Bxd8 Nxb3 axb3 Rxd8 f4 Be4 Rfe1 h5 g5 h4 c4 Bf5 cxd5 Rxd5 Rac1 Kd7 Rc3 Rc8 Rce3 Rc2 R1e2 Rdd2 Rxd2+ Rxd2 Rc3 Rxb2
black,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 O-O O-O d3 h6 a3 a6 b4 Ba7 Be3 d6 Bxa7 Rxa7 Qd2 Bg4 Qe3 Ra8 h3 Bd7 Nd5 Rb8 c3 Nxd5 Bxd5 Ne7 Bb3 c6 Rad1 Qc7 d4 Ng6 dxe5 dxe5 Rd2 Rbd8 Rfd1 Bc8 Qc5 Rd7 Rxd7 Bxd7 Rd6 Be6 Bxe6 fxe6 Rxe6 Qf7 Qd6 Nf4 Rxe5 Nxh3+ Kf1 Qc4+ Ke1 Qxc3+ Kf1 Qc1+ Ke2 Nf4#
white,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Be7 O-O O-O d4 d6 d5 Nb8 h3 Ne8 Nh2 f5 f4 exf4 Bxf4 Bg5 exf5 Bxf5 Bxg5 Qxg5 Qf3 Nd7 Ne4 Bxe4 Qxe4 Nef6 Qf5 Qxf5 Rxf5 Rae8 Raf1 Nb6 Bb3 Re2 Nf3 g6 Rf4 Nfd7 Nd4 Rxf4 Rxf4 Re5 Nc6 bxc6 dxc6+ Kg7 Rf7+ Kh6 cxd7
white,e4 c5 Nf3 d5 d4 dxe4 Bb5+ Nd7 Ne5 cxd4 O-O a6 Bxd7+ Bxd7 Qxd4 Qc7 Nc3 Nf6 Bf4 Qd6 Rad1 Qxd4 Rxd4 Rd8 Rfd1 e6 Nxe4 Nd5 Nxd7 Rxd7 c4 Bc5 Nxc5
white,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 e5 Nf3 Bg4 dxe5 Nc6 Bb5 Bb4 Bxc6+ bxc6 Qd4 Bxf3 gxf3 Rd8 Qc4 Qxe5+ Be3 Bxc3+ bxc3 Nf6 Qxc6+ Nd7 O-O-O Qe7 Bc5 Qg5+ Kb1 Rb8+ Ka1 Qxc5 Qxd7+ Kf8 Qd4 Qf5 Rhe1 f6 Qd7 Qxc2 Qe7+ Kg8 Rd8+ Rxd8 Qxd8+ Kf7 Qxc7+ Kg6 Rg1+ Kh5 Qf7+ Kh6 Qxg7+ Kh5 Qg4+ Kh6 Qh4#
black,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 d6 h3 h6 c3 O-O Be3 Na5 Bb5 Bxe3 fxe3 a6 Ba4 b5 Bc2 c5 b4 cxb4 cxb4 Nc6 a3 a5 bxa5 Qxa5 Qd2 Qxd2 Nbxd2 Bd7 d4 Rfe8 d5 Na5 Rfb1 Rec8 Bd3 Rab8 Kf2 Rc3 Ke2 Ne8 Rb4 Nc7 Nh4 g6 g4 Ra8 Nb1 Rb3 Rxb3 Nxb3 Ra2 b4 Kd1 Nc5 Be2 Nxe4 Nf3 Nxd5 Bc4 Ndc3+ Nxc3 Nxc3+ Kc2 Nxa2 Bxa2 Rxa3 Bb3 Ba4 Bxa4 Rxa4 Kb3 Ra3+ Kxb4 Rxe3 Ng1 f5 gxf5 gxf5 Kc4 Kf7 Kd5 Ke7 h4 h5 Kc4 Ke6 Kb4 Kd5 Kb5 Ke4 Kc6 d5 Kc5 d4 Kc4 d3 Kc3 Kf4 Kd2 e4 Kd1 Rg3 Ne2+ dxe2+ Kxe2 Re3+ Kf2 Ra3 Ke2 Ra2+ Kf1 Ke3 Kg1 Kf3 Kh1 Kg3
black,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 Bc5 O-O d6 h3 b5 Bb3 O-O c3 Bb6 Be3 Bxe3 fxe3 Na5 Bc2 c5 b4 cxb4 cxb4 Nc6 a3 a5 bxa5 Qxa5 d4 b4 Qd2 Qb6 Bb3 exd4 Nxd4 Nxe4 Qd3 Nc5 Qc2 Nxd4 exd4 Nxb3 Qxb3 Qxd4+ Kh2 Qxa1 Qxb4 Qe5+ Kh1 Bxh3 gxh3 Rab8 Qc3 Rxb1
black,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qb6 Be2 Bc5 c3 Nc6 O-O Nxd4 cxd4 Bxd4 Nc3 Nf6 Bf3 a6 Qc2 Qc7 Bg5 b5 Rfd1 Be5 Bxf6 Bxf6 e5 Bxe5 Bxa8 b4 Qd3 bxc3 bxc3 d5 Qe3 O-O Rab1 Bd7 Rb7 Qd6 Qa7 Bc6 Qxa6 Bxh2+ Kh1 Bxb7 Bxb7 Qxa6 Bxa6 Be5 a4 Bxc3 Rc1 d4 Kg1 Ra8 Bb5 e5 Kf1 e4 Bc6 Ra5 Rb1 f5 Rb5 Rxb5 axb5 Kf7 Ke2 Ke7 b6 Ba5 b7 Bc7 f3 Kd6 Bb5 Ke5 fxe4 fxe4 Kf2 d3 Ke3 Bb6+ Kd2 Ba7 Bxd3 exd3 Kxd3 Kd6 Ke4 Kc7 g4 Kxb7 Kf5 Bd4 g5 Kc7 g6 h6 Ke6 Bb2 Kf5 Kd6 Kg4 Ke5 Kh5 Kf5 Kh4 Kxg6 Kg3 Kf5 Kh4 g5+ Kg3 g4 Kg2 Kf4 Kf2 h5 Kg2 h4 Kf2 g3+ Kg2 Kg4 Kh1 h3 Kg1 Bd4+ Kh1 g2+
white,e4 c5 d4 cxd4 Nf3 e5 c3 dxc3 Nxc3 Nc6 Bc4 Bb4 Ng5 Nh6 O-O Bxc3 bxc3 O-O Qd6 Re8 f4 Qb6+ Kh1 Na5 Qxb6 axb6 Bd5 Nc6 Rb1 Ra6 h3 d6 f5 Bd7 f6 Nd8 Rf3 Bc6 Be3 b5 Bb3 Kh8 Kh2 Bd7 fxg7+ Kxg7 Rbf1 Re7 c4 bxc4 Bxc4 b5 Bd5 Kh8 R1f2 Be8 Rg3 Bd7 Bd2 Be8 Nxh7 Kxh7 Rf6 Ng8 Rf5 Re6 Bxe6 fxe6 Rf8 Bf7 Rxd8 Nf6 Rf3 Kg6 Rg3+ Kh7 Rf3 Kg6 Be3 Kg7 Rb8
black,d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 Nbd7 e3 c5 cxd5 exd5 Bb5 Qa5 O-O Bxc3 Bxd7+ Nxd7 bxc3 O-O Qc2 Re8 Bf4 Nf6 Ne5 Be6 Rfb1 Rac8 Rxb7 cxd4 exd4 Ne4 Rb3 Nxc3 Qd2 f6 Nd3 Bg4 f3 Ne2+ Kf2 Qxd2 Bxd2 Nxd4 Rb4 Re2+ Kg3 Rxd2 Rxd4 Bf5 Rxd5 Bxd3 Re1 Rcc2 Rd7 Rxg2+ Kf4 g5+ Ke3 Bf5 Rxa7 Rc8
white,Nf3 d6 c4 b6 d4 a5 Nc3 Na6 e4 e5 dxe5 f6 exd6 cxd6 Be2 g5 Nxg5 h6 Bh5+ Ke7 Nd5+ Kd7 Nf7 Qe8 Nxb6+ Ke7 Nxa8 Qxf7 Bxf7 Kxf7 Qh5+ Kg7 O-O Kh7 Qf7+ Bg7 f4 Bb7 Qxb7 Nc5 Qf7 Nxe4 f5 Ng5 Qg6#
black,d4 d5 c3 c6 b4 Nf6 a4 a5 bxa5 Qxa5 Na3 e6 Nb5 cxb5 Bg5 Qxc3+ Qd2 Qxa1+ Qd1 Qxd1+ Kxd1 bxa4 e3 a3 Bb5+ Bd7 Ba4 Rxa4 Ke2 a2 Nf3 Bb5+ Kd2 Bb4+ Kc2 Bc4 Kb2 Nc6 Ka1 Bd3 Nd2 Bc3#
white,Nf3 d6 g3 c6 Bg2 d5 O-O Nf6 b3 b5 Bb2 a5 a4 b4 d3 Ng4 Nbd2 g5 Bxh8 h5 Nxg5 f6 Ngf3 Bf5 e4 Bg6 Nh4 Bf7 exd5 cxd5 Qf3 e5 Rae1 e4 dxe4 dxe4 Nxe4 Ne5 Nxf6+ Ke7 Rxe5+ Kd6 Rd1+ Kxe5 Qe4#
draw,e4 c5 Nc3 e6 f4 d5 Nf3 dxe4 Nxe4 Nc6 b3 Nf6 Bd3 Be7 Bb2 Bd7 O-O Nb4 Nxf6+ gxf6 Be4 Rg8 Bxh7 Rg7 Be4 Qc7 Ne1 O-O-O c3 Nd5 Qf3 c4 bxc4 Qb6+ d4 f5 Bxd5 exd5 Rb1 dxc4 Qh3 Rg4 Nf3 Rdg8 Ne5 Rxg2+ Qxg2 Rxg2+ Kxg2 Bc6+ Nxc6 Qxc6+ Rf3 Qa4 Re1 Qxa2 Rxe7 Qxb2+ Kg3 a5 Rfe3 a4 Rxf7 Kb8 Rf8+ Kc7 Rf7+ Kb8 Rf8+ Ka7 Rxf5 a3 Rf3 Kb6 Rf8 a2 Ra8 a1=Q Rxa1 Qxa1 f5 Qe1+ Kh3 Kc6 f6 Qe6+ Kh4 Qe4+ Kg3 Qg6+ Kh4 Qf7 Rf5 Kd6 Kg5 Qg8+ Kf4 Qf7 Kg5 Qg8+ Kf4 Qf7 Kg5
draw,f4 d5 Nf3 Nf6 e3 g6 Be2 Bg7 O-O O-O b3 Ne4 Ne5 f6 Nd3 e5 Bb2 Nc6 Bf3 Bf5 g4 Bc8 c4 dxc4 Bxe4 cxd3 f5 g5 Qc1 Kh8 Qc4 Na5 Qc3 c5 Ba3 Bd7 Qxd3 Rc8 Nc3 b6 Rfd1 Bc6 Qa6 Bxe4 Nxe4 Qd5 Nf2 Qb7 Qxb7 Nxb7 d4 exd4 exd4 Rfe8 dxc5 Nxc5 Bxc5 Rxc5 Rd7 a5 Rb7 Bf8 Rd1 Rc2 Rdd7 Re1+ Kg2 Ree2 Rd8 Rxf2+ Kg3 Kg8 Rbb8 Rg2+ Kf3 Rgf2+ Kg3 Rfd2 Rxf8+ Kg7 Rg8+ Kf7 Rgf8+ Kg7 Rg8+ Kh6 Kf3 Rd6 Rb7 Rc3+ Ke2 Rc2+ Ke1 Rc1+ Ke2 Rcd1 Rgg7 R6d2+ Ke3 Rd3+ Ke2 R1d2+ Ke1 Rd1+ Ke2 R1d2+ Ke1 Rd1+ Ke2
black,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O d6 c3 a5 a4 O-O Na3 Be6 Bb5 Ne7 Bg5 Ng6 d4 Bxa3 Rxa3 h6 dxe5 dxe5 Qxd8 Rfxd8 Bxf6 gxf6 g3 f5 exf5 Bxf5 Re1 f6 Bc4+ Kf8 Raa1 Ke7 Nd4 Bd7 Bd3 Kf7 Nb5 Bxb5 Bxb5 Rd2 Rad1 Rad8 Rxd2 Rxd2 Re2 Rd1+ Kg2 Ne7 Bc4+ Nd5 Bb3 Rd3 Bc2 Nxc3 Bxd3 Nxe2 Bxe2 Ke6 Bc4+ Kd6 g4 Kc5 b3 c6 Kf3 b5 axb5 cxb5 Bf7 Kd4 Be8 b4 Bf7 Kd3 Bc4+ Kd4 h4 a4 bxa4 Kxc4 Ke2 b3 Kd2 Kb4
white,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 cxd4 cxd4 f6 Nf4 Nxd4 Qh5+ Ke7 exf6+ Nxf6 Ng6+ hxg6 Qxh8 Kf7 O-O e5 Nb3 Nxb3 axb3 e4 Be2 Be6 Bg5 Qb6 Rfc1 Qd6 Qh4 Be7 Bf4 Qb4 Qg3 a6 Ra4 Qb6 Bc7 Qa7 Bd6 Bxd6 Qxd6 Ne8 Qf4+ Kg8 Bg4 Bxg4 Qxg4 b5 Raa1 Qf7 Rc6 Nf6 Rc8+ Rxc8 Qxc8+ Qf8 Qxf8+ Kxf8 Rxa6 d4 Kf1 Ke7 Rb6 d3 Rxb5 Kd6 Ke1
white,e4 e5 Nf3 Nc6 Bc4 Be7 O-O Nf6 Re1 O-O d3 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 Nb6 Bb3 Bd6 Re1 Bh3
black,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O O-O Na6 a3 Rc8 b4 c5 bxc5 bxc5 d5 Ne8 Rb1 Nd6 Bf4 Ba8 Qa4 Nc7 Ne5 Bf6 Nxd7 Bxc3 Bxd6 Re8 Bxc5 exd5 e3 Ne6 Bxa7 Bc6 Qc2 Qxd7 cxd5 Bxd5 Bxd5 Qxd5 Rfd1 Qa5 Bb6 Qxa3 Rb3 Qa6 Rd6 Be5 Qd3 Qa1+ Kg2 Bxd6 Qxd6 Qa8+ Kg1 Rc1+
draw,e4 c5 Nc3 Nc6 f4 g6 Nf3 Bg7 Bb5 Nd4 O-O Nxb5 Nxb5 d5 e5 d4 c4 Nh6 d3 O-O h3 a6 Na3 Rb8 Nc2 b5 cxb5 axb5 b4 f6 bxc5 fxe5 fxe5 Qd5 Ncxd4 Nf7 Nb3 Nxe5 Nxe5 Rxf1+ Qxf1 Bxe5 Bf4 Bxa1 Bxb8 Bd4+ Nxd4 Qxd4+ Qf2 Qxd3 Bf4 Qf5 Qd4 g5 Bxg5 Qxg5 Qd8+ Kf7 Qxc8 Qe3+ Kf1 Qf4+ Kg1
black,e4 e5 Nf3 Nc6 Bb5 g6 d4 exd4 Bxc6 dxc6 Qxd4 Qxd4 Nxd4 Bg7 c3 Nf6 f3 O-O Bf4 Ne8 Nd2 Nd6 Kf2 Rd8 a4 c5 Nb5 Nxb5 axb5 Be5 Bxe5 Rxd2+ Ke3 Rxb2 Rhd1 f6 Rd8+ Kg7 Bxc7 Rxb5 h4 Rb3 Kd3 Rb2 g3 b6 c4 a5 Ra3 Bb7 Rd6 Ra6 Bd8 Kg8 Bxf6 Rf2 Ke3 Rc2 Rd7 Bc6 Rg7+ Kf8 Rd3 b5 cxb5 Bxb5 Rd8+ Be8 e5 Rc3+ Kf4 Rc4+ Kg5 Rd4 Kh6 Rxf6 Rxd4 cxd4 exf6 d3 Rb7 d2 Rb1 Ba4 Kxh7 d1=Q Rxd1 Bxd1 Kxg6 a4 h5 a3 h6 Bc2+ Kg5
draw,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Nxe4 O-O Bxc3 d5 Bf6 Re1 Ne7 Rxe4 d6 Bg5 Bxg5 Nxg5 h6 Qe2 hxg5 Re1 Be6 Bb3 c6 dxc6 d5 Rxe6 fxe6 cxb7 Rb8 Qxe6 Rh6 Qg8+ Kd7 Qxg7 Re6 Ba4+ Kd6 Rxe6+ Kxe6 Qh6+ Ke5 Qxg5+ Kd6 Qg3+ Kc5 Qb3 d4 a3 Qa5 Qd1 Qb6 Qc1+ Kd5 Qg5+ Ke6 Qh6+ Kd5 Qg5+ Ke6 Qg4+ Nf5 Bc2 Qc5 Qg6+ Ke7 Qxf5 Qxf5 Bxf5 Rxb7 b4 Rc7 Kf1 Kf6 g4 Rc3 a4 Rc4 h4 Rxb4 Bc2 d3 g5+ Kg7 Bxd3 Rxa4 h5 a5 h6+ Kg8 Ke2 Rg4 g6 Rh4 h7+ Kg7 Kd1 Rf4 Kc1 Rxf2 Bc2
black,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 e3 O-O Bd3 b6 O-O d5 b3 c5 a3 Bxd2 Nbxd2 dxc4 Nxc4 cxd4 Nxd4 Bb7 Qe2 Nc6 Nxc6 Bxc6 Rfd1 Qc7 Rac1 Rac8 e4 e5 Ne3 Rfd8 Ba6 Rxd1+ Nxd1 Rd8 Bb5 Bxb5
black,e4 g6 Nc3 Bg7 f4 c6 g3 d6 Bg2 e5 fxe5 dxe5 d3 h5 Nf3 Nd7 Be3 Bh6 Qd2 Bxe3 Qxe3 Qb6 Qxb6 axb6 Bh3 Ngf6 Rf1 Ng4 Bxg4 hxg4 Nh4 b5 b4 Nf8 Rf2 Ne6 Nd1 Ng5 Ne3 Be6 a3 Ke7 Kd2 Ra4 Kc3 Rha8 Kb2 Rd8 Nhg2 b6 Ne1 c5 c3 c4 dxc4 bxc4 Re2 f6 Nd1 Ra7 Nf2 b5 Rd1 Rda8 Ra1 Rh8 Nd1 Kd6 Kc2 Rah7 Rd2+ Kc6 Nf2 Rd7 a4 Rxh2 axb5+ Kxb5 Rad1 Rxd2+ Rxd2 Bc8 Kd1 Nh3 Nxh3 Rxd2+ Kxd2 gxh3 Nf3 g5 Nh2 Ka4 Nf1 Kb3 Nh2 Bb7 Ng4 Bxe4 Nxf6 h2 Nxe4 h1=Q
white,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Be2 h6 Nh3 Bc5 d3 O-O Nc3 Nb7 O-O Nd6 Na4 Bb6 Nxb6 Qxb6 a4 Bxh3 gxh3 Nd5 a5 Qd4 Bf3 Rae8 c3 Qh4 Ra4 Qd8 Kh1 Re6 h4 Nb7 h5 Nxa5 Rg1 Kh8 c4 Nf4 Bxf4 exf4 b4 Nb7 Rxa7 Qb6 Qa1 f6 c5 Qxb4 Rb1 Qxc5 d4 Qc2 Raxb7 Qxf2 Rf1 Qd2 Qb1 Qxd4 Rxg7 Kxg7 Qg6+ Kh8 Qxh6+ Kg8 Qg6+ Kh8 Rg1 Qxg1+ Qxg1 Rg8 Qf2 Rg5 h4 Rg3 Bg2 Rg7 Qxf4 Re1+ Bf1 Kg8 Kh2 Re5 Bc4+ Kh8 Qh6+
black,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Qb3 c6 e4 Nxc3 bxc3 Bg7 Nf3 O-O Bc4 c5 Be3 Nc6 d5 Na5 Qa4 Nxc4 Qxc4 b6 O-O a5 Rab1 Ba6 Qb3 Bxf1 Kxf1 Rb8 e5 Qd7 c4 Rfd8 Ng5 Bxe5
black,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nf6 Bc4 e6 O-O Be7 Re1 O-O c3 b5 Bb3 a5 a3 a4 Ba2 Nbd7 Nh4 c5 Nxg6 hxg6 dxc5 Nxc5 Bg5 Qxd1 Raxd1 Rfd8 Nf1 Nce4 Rxd8+ Rxd8 Rxe4 Nxe4 Bxe7 Rd7 Bb4 Nd2 Ne3 Nc4 Bxc4 bxc4 h3 Rc7 Kf1 f5 g3 Kf7 Ke2 g5 Bd6 Rc6 Be5 Rc5 Bd6 Rc6 Be5 Rc5 Bb8 Kf6 Bd6 Rc6 Bb4 e5 f3 f4 gxf4 gxf4 Nd5+ Ke6 Ne7 Rc7 Ng6 Kf6 Nh4 g5 Ng2 Rh7 Ne1 Rxh3 Nc2 Rh2+ Kd1 Rf2 Ne1 Rxb2 Kc1 Rh2 Kd1 Kf5 Kc1 e4 fxe4+ Kxe4 Bd6 g4 Kd1 g3 Kc1 g2 Nxg2 Rxg2 Bxf4 Kxf4
white,e4 c6 d3 d5 Nd2 Nf6 g3 dxe4 dxe4 e5 Bg2 Bc5 Ngf3 Nbd7 O-O O-O Re1 Re8 Nc4 h6 Nh4 b5 Nd6 Bxd6 Qxd6 Bb7 Nf5 Re6 Qd1 Nc5 Qf3 Kh7 Be3 Na4 Rad1 Qc7 Bc1 c5 Bh3 g5 Nxh6 Kxh6 Bxe6 Bxe4 Qxf6+ Bg6 Qxg5+ Kg7 Qh6+ Kg8 Qxg6+
black,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 f4 c5 c3 Nc6 a3 Qb6 Nf3 Nh6 b4 cxb4 axb4 a5 bxa5 Rxa5 Rxa5 Nxa5 Nbd2 Be7 O-O O-O h3 Rc8 Kh2 Qc6 Bb2 Nc4 Nxc4 Qxc4 Qd2
black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 e5 d5 a6 Bd3 c6 Nge2 b5 cxb5 axb5 a3 cxd5 Nxd5 Nxd5 exd5 Bb7 Nc3 b4 axb4 Qh4+ g3 Qxb4 Rxa8 Bxa8 Qd2 Nd7 Bb5 Nf6 Bc6 Bxc6 dxc6 Rc8 Ne4 Qxd2+ Kxd2 Rxc6 Rc1 Rxc1 Kxc1 Nxe4 fxe4 f5 exf5 gxf5 Kc2 Kf7 Kd3 Ke6 b4 d5 b5 Kd6 Kc2 d4 Bd2 Kc5 Kb3 Kxb5 Be1 d3 Kc3 e4+ Kd2 Kc4 Bf2 Bc3+ Kd1 Bd4 Be1 e3
black,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Qe7 a3 Bxd2+ Nbxd2 d6 Qc2 Nbd7 O-O O-O e4 e5 d5 Nc5 b4 Ncd7 Bh3 a5 Bxd7 Nxd7 bxa5 Rxa5 Rfb1 Rfa8 Qc3 Nc5 Rb5 Qd7 Rxa5 Rxa5 Qc2 Qa4 Qxa4 Rxa4 Ne1 Ba6 Nc2 Bxc4 f3 Nb3 Nxb3 Bxb3 Rc1 Rc4
white,d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 c4 Re8 Nc3 Nc6 e4 e5 d5 Ne7 Ne1 c6 f4 exf4 Bxf4 Nh5 Bg5 h6 Be3 cxd5 cxd5 Bd7 Bd4 Nf6 Bxf6 Bxf6 Rxf6 Qb6+ Kh1 Qxb2 Qc1 Qb6 Rb1 Qc7 Qa3 Rac8 Rc1
draw,e4 c6 f4 d5 e5 h6 d4 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Ne7 O-O Nf5 a3 c5 c3 Qb6 b4 cxd4 cxd4 Nc6 Be3 Nxe3 Qxe3 Be7 Nc3 O-O Na4 Qa6 Nc5 Bxc5 dxc5 Rfd8 Nd4 Nxd4 Qxd4 Qc4 Rad1 Qxd4+ Rxd4 b6 cxb6 axb6 Ra1 Rdc8 Ra2 Rc3 a4 Rac8 a5 Rc1+ Kf2 R8c2+ Rd2 Rxd2+ Rxd2 bxa5 bxa5 Ra1 Rc2 Rxa5 Rc7 Kf8 Kf3 Ra3+ Kg4 Ra5 g3 Ke8 h4 d4 Kf3 Ra3+ Kf2 d3 Rc6 Ra2+ Kf3 d2 Rd6 Ke7 Ke2 f6 Rxd2 Rxd2+ Kxd2 fxe5 fxe5 h5 Kd3 Kd7 Ke4 Kc6 Kf4 Kd5 Kg5 Kxe5 Kxh5 Kf6 Kg4 e5 Kf3 g6 g4 Ke6 Ke4 Kf6 Kd5 e4 Kxe4 Ke6 Kd4 Kd6 Ke4 Ke6 Kf4 Kf6 Ke4 Ke6
black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Bd3 c5 d5 a6 Be3 Nbd7 Nge2 Ne5 Qd2 Nxd3+ Qxd3 Nd7 b3 b5 Rc1 bxc4 Qxc4 Ne5
white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e5 Nf5 Bxf5 exf5 Be7 Qf3 Nc6 O-O-O h6 Bxf6 Bxf6 Nd5 Bg5+ Kb1 Nd4 Rxd4 exd4 Bd3 O-O g3 Re8 h4 Bd2 f6 Re1+ Rxe1 Bxe1 fxg7 Kxg7 Qg4+ Kf8 Qxd4
white,e4 c5 Nf3 Nc6 Nc3 Nf6 d4 cxd4 Nxd4 g6 Nxc6 bxc6 Bc4 d6 e5 dxe5 Qxd8+ Kxd8 Bxf7 e6 Bg5 Bg7 Ne4 Ke7 Bxe6 Bxe6 Nc5 Kf7 O-O Rad8 Rfe1 h6 Rxe5 hxg5 Rxe6 Rd5 Rxc6 Rhd8 Rc7+ Kg8 Nd3 a5 Re1 Nh5 g3 R8d7 Rc8+ Kh7 b3 Nf6 Kg2 Ng4 h3 Nh6 g4 Nf7 Kg3 Nd6 Ra8 Rd4 Nc5 Rf7 Ne6 Rd2 Nxg5+ Kh6 Nxf7+ Nxf7 Rxa5 Rxc2 Ra7 Rc3+ Re3 Rxe3+ fxe3 Ng5 h4 Ne4+ Kf3 Nd2+ Kf4 g5+ hxg5+ Kg6 Ra6+ Kf7 e4 Nb1 g6+ Kf8 e5 Nc3 Kf5 Nb5 Ra8+ Ke7 Rb8 Nd4+ Ke4 Ne6 Rb7+ Kf8 Rxg7 Kxg7 Kd5 Nf4+ Kc6 Nxg6 e6 Kf6 a4 Kxe6 a5 Ne5+ Kc7 Nxg4 a6 Nf6 a7 Nd5+ Kb7 Kd7 a8=Q Ne7 Qa4+ Kd8 Qd4+ Ke8 Kc7 Kf7 Qd7 Kf6 Qxe7+ Kxe7 b4
white,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 Bg4 cxd5 Nxd5 e4 Nxc3 bxc3 Bxf3 Qxf3 e6 e5 a6 Bd3 Be7 Qg3 g6 h4 Qd5 O-O h6 Qf4 g5 hxg5 hxg5 Qg4 Rh4 Qg3 O-O-O Bxg5 Bxg5 Qxg5 Rdh8 f3 Qa5 Rfc1 Qd5 Be4 Qc4 Qd2 Ne7 Rab1 b6 Rb4 Rh1+ Kf2 Qxb4 cxb4 Rxc1 Qxc1
black,g4 d5 Bg2 c6 g5 e5 d4 e4 c4 f5 cxd5 cxd5 f4 Nc6 e3 g6 h4 h5 Ne2 Bd6 O-O Bd7 Nbc3 Nge7 Nb5 Bb8 Bd2 a6 Na3 O-O Rc1 Bd6 Nb1 Rc8 a3 Na5 Bxa5 Qxa5 Qd2 Qb6 Nec3 Be6 Rfe1 Nc6 Bf1 Na5 Na4 Qd8 Rxc8 Bxc8 Rc1 Nb3
white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 h3 h5 g3 a6 Bg2 Qc7 O-O Nbd7 a4 Be7 Be3 Rb8 Re1 b6 e5 Nxe5 f4 Nc4 Nc6 Nxe3 Rxe3 Bd7 Nxb8 Qxb8 Qe2 O-O Qxa6 d5 Ree1 Bc5+ Kh1 h4 Qd3 hxg3 Qxg3 Nh5 Qg4 Nxf4 Nxd5 f5 Qxf4 exd5 Bxd5+ Kh7 Qh4+ Kg6 Rg1+ Bxg1 Rxg1+
